Entity,Code,Year,Low-carbon energy (TWh growth - equivalent),Renewables (TWh growth - equivalent),Fossil fuels (TWh growth),Nuclear (TWh growth - equivalent)
Thailand,THA,1995,6.767642,6.767642,63.47522,0
Thailand,THA,1996,2.0446606,2.0446606,78.7948,0
Thailand,THA,1997,-0.18141937,-0.18141937,36.884033,0
Thailand,THA,1998,-5.77886,-5.77886,-51.903442,0
Thailand,THA,1999,-4.525035,-4.525035,44.872437,0
Thailand,THA,2000,7.5921984,7.5921984,18.787964,0
Thailand,THA,2001,1.0186768,1.0186768,39.508545,0
Thailand,THA,2002,3.783142,3.783142,61.995483,0
Thailand,THA,2003,0.9297638,0.9297638,62.917297,0
Thailand,THA,2004,-1.9263725,-1.9263725,80.0553,0
Thailand,THA,2005,0.33667374,0.33667374,31.060242,0
Thailand,THA,2006,7.823044,7.823044,14.013184,0
Thailand,THA,2007,0.9209614,0.9209614,34.857178,0
Thailand,THA,2008,0.5860882,0.5860882,-0.7315674,0
Thailand,THA,2009,2.40905,2.40905,26.846558,0
Thailand,THA,2010,-0.6830864,-0.6830864,73.37512,0
Thailand,THA,2011,9.038685,9.038685,22.292114,0
Thailand,THA,2012,7.289566,7.289566,81.69714,0
Thailand,THA,2013,1.4675713,1.4675713,5.8828125,0
Thailand,THA,2014,7.1978645,7.1978645,35.07544,0
Thailand,THA,2015,0.3577652,0.3577652,30.767944,0
Thailand,THA,2016,7.0451965,7.0451965,21.68274,0
Thailand,THA,2017,11.730873,11.730873,14.156616,0
Thailand,THA,2018,18.755112,18.755112,26.400269,0
Thailand,THA,2019,8.822464,8.822464,-8.046875,0
Thailand,THA,2020,-7.217575,-7.217575,-96.097534,0
Thailand,THA,2021,1.472435,1.472435,10.081421,0
Thailand,THA,2022,2.7978897,2.7978897,12.769287,0
Trinidad and Tobago,TTO,2011,-0.000074611045,-0.000074611045,-4.1966705,0
Trinidad and Tobago,TTO,2012,-0.000073694624,-0.000073694624,-3.5730133,0
Trinidad and Tobago,TTO,2013,-0.00007280614,-0.00007280614,4.1953583,0
Trinidad and Tobago,TTO,2014,0.0012392774,0.0012392774,-1.1847992,0
Trinidad and Tobago,TTO,2015,0.0017792657,0.0017792657,-6.8110046,0
Trinidad and Tobago,TTO,2016,-0.00008895714,-0.00008895714,-25.069763,0
Trinidad and Tobago,TTO,2017,-0.000087898225,-0.000087898225,12.052811,0
Trinidad and Tobago,TTO,2018,-0.00008686446,-0.00008686446,-11.191208,0
Trinidad and Tobago,TTO,2019,-0.000054457225,-0.000054457225,-10.056839,0
Trinidad and Tobago,TTO,2020,-0.000054067,-0.000054067,-22.872498,0
Trinidad and Tobago,TTO,2021,-0.00009356346,-0.00009356346,4.261856,0
Trinidad and Tobago,TTO,2022,-0.000053117983,-0.000053117983,-5.1948395,0
Trinidad and Tobago,TTO,1972,,,17.083977,0
Trinidad and Tobago,TTO,1973,,,-0.4882202,0
Trinidad and Tobago,TTO,1974,,,-2.2592735,0
Trinidad and Tobago,TTO,1975,,,-11.543613,0
Trinidad and Tobago,TTO,1976,,,5.971546,0
Trinidad and Tobago,TTO,1977,,,2.1639595,0
Trinidad and Tobago,TTO,1978,,,0.36619568,0
Trinidad and Tobago,TTO,1979,,,-6.5719566,0
Trinidad and Tobago,TTO,1980,,,-1.9037895,0
Trinidad and Tobago,TTO,1981,,,2.702858,0
Trinidad and Tobago,TTO,1982,,,8.836037,0
Trinidad and Tobago,TTO,1983,,,-1.4399147,0
Trinidad and Tobago,TTO,1984,,,-0.8209419,0
Trinidad and Tobago,TTO,1985,,,1.9026566,0
Trinidad and Tobago,TTO,1986,,,2.3204079,0
Trinidad and Tobago,TTO,1987,,,-3.4535484,0
Trinidad and Tobago,TTO,1988,,,5.75301,0
Trinidad and Tobago,TTO,1989,,,-1.0293999,0
Trinidad and Tobago,TTO,1990,,,6.8625717,0
Trinidad and Tobago,TTO,1991,,,-0.19193268,0
Trinidad and Tobago,TTO,1992,,,4.0416183,0
Trinidad and Tobago,TTO,1993,,,3.9774704,0
Trinidad and Tobago,TTO,1994,,,4.612976,0
Trinidad and Tobago,TTO,1995,,,6.925499,0
Trinidad and Tobago,TTO,1996,,,11.880363,0
Trinidad and Tobago,TTO,1997,,,-0.029266357,0
Trinidad and Tobago,TTO,1998,,,1.5158463,0
Trinidad and Tobago,TTO,1999,,,11.3980255,0
Trinidad and Tobago,TTO,2000,,,5.1396027,0
Trinidad and Tobago,TTO,2001,,,9.355804,0
Trinidad and Tobago,TTO,2002,,,10.9270935,0
Trinidad and Tobago,TTO,2003,,,16.894516,0
Trinidad and Tobago,TTO,2004,,,15.520996,0
Trinidad and Tobago,TTO,2005,,,12.393112,0
Trinidad and Tobago,TTO,2006,,,30.88504,0
Trinidad and Tobago,TTO,2007,,,6.719681,0
Trinidad and Tobago,TTO,2008,,,-3.2618408,0
Trinidad and Tobago,TTO,2009,,,-1.8069153,0
Trinidad and Tobago,TTO,2010,,,17.46045,0
Trinidad and Tobago,TTO,1966,,,,0
Trinidad and Tobago,TTO,1967,,,,0
Trinidad and Tobago,TTO,1968,,,,0
Trinidad and Tobago,TTO,1969,,,,0
Trinidad and Tobago,TTO,1970,,,,0
Trinidad and Tobago,TTO,1971,,,,0
Tunisia,TUN,1967,,,,0
Tunisia,TUN,1968,,,,0
Tunisia,TUN,1969,,,,0
Tunisia,TUN,1970,,,,0
Tunisia,TUN,1971,,,,0
Tunisia,TUN,1972,,,,0
Tunisia,TUN,1973,,,,0
Tunisia,TUN,1974,,,,0
Tunisia,TUN,1975,,,,0
Tunisia,TUN,1976,,,,0
Tunisia,TUN,1977,,,,0
Tunisia,TUN,1978,,,,0
Tunisia,TUN,1979,,,,0
Tunisia,TUN,1980,,,,0
Tunisia,TUN,1981,,,,0
Tunisia,TUN,1982,,,,0
Tunisia,TUN,1983,,,,0
Tunisia,TUN,1984,,,,0
Tunisia,TUN,1985,,,,0
Tunisia,TUN,1986,,,,0
Tunisia,TUN,1987,,,,0
Tunisia,TUN,1988,,,,0
Tunisia,TUN,1989,,,,0
Tunisia,TUN,1990,,,,0
Tunisia,TUN,1991,,,,0
Tunisia,TUN,1992,,,,0
Tunisia,TUN,1993,,,,0
Tunisia,TUN,1994,,,,0
Tunisia,TUN,1995,,,,0
Tunisia,TUN,1996,,,,0
Tunisia,TUN,1997,,,,0
Tunisia,TUN,1998,,,,0
Tunisia,TUN,1999,,,,0
Tunisia,TUN,2000,,,,0
Tunisia,TUN,2001,,,,0
Tunisia,TUN,2002,,,,0
Tunisia,TUN,2003,,,,0
Tunisia,TUN,2004,,,,0
Tunisia,TUN,2005,,,,0
Tunisia,TUN,2006,,,,0
Tunisia,TUN,2007,,,,0
Tunisia,TUN,2008,,,,0
Tunisia,TUN,2009,,,,0
Tunisia,TUN,2010,,,,0
Tunisia,TUN,2011,,,,0
Tunisia,TUN,2012,,,,0
Tunisia,TUN,2013,,,,0
Tunisia,TUN,2014,,,,0
Tunisia,TUN,2015,,,,0
Tunisia,TUN,2016,,,,0
Tunisia,TUN,2017,,,,0
Tunisia,TUN,2018,,,,0
Tunisia,TUN,2019,,,,0
Tunisia,TUN,2020,,,,0
Tunisia,TUN,2021,,,,0
Tunisia,TUN,2022,,,,0
Turkey,TUR,1966,0.5406852,0.5406852,,0
Turkey,TUR,1967,0.29202223,0.29202223,,0
Turkey,TUR,1968,2.3640456,2.3640456,,0
Turkey,TUR,1969,0.7954912,0.7954912,,0
Turkey,TUR,1970,-1.2568827,-1.2568827,,0
Turkey,TUR,1971,-1.2623911,-1.2623911,,0
Turkey,TUR,1972,1.7979498,1.7979498,,0
Turkey,TUR,1973,-1.7063303,-1.7063303,,0
Turkey,TUR,1974,2.2567606,2.2567606,,0
Turkey,TUR,1975,7.5753174,7.5753174,,0
Turkey,TUR,1976,7.118971,7.118971,,0
Turkey,TUR,1977,0.7659607,0.7659607,,0
Turkey,TUR,1978,1.9961338,1.9961338,,0
Turkey,TUR,1979,2.8468018,2.8468018,,0
Turkey,TUR,1980,3.1036072,3.1036072,,0
Turkey,TUR,1981,3.666172,3.666172,,0
Turkey,TUR,1982,4.233963,4.233963,,0
Turkey,TUR,1983,-8.350536,-8.350536,19.381683,0
Turkey,TUR,1984,6.223892,6.223892,11.767639,0
Turkey,TUR,1985,-4.1304703,-4.1304703,32.519104,0
Turkey,TUR,1986,-0.4027977,-0.4027977,35.013092,0
Turkey,TUR,1987,19.986057,19.986057,38.904602,0
Turkey,TUR,1988,30.580814,30.580814,17.210327,0
Turkey,TUR,1989,-32.572906,-32.572906,22.800842,0
Turkey,TUR,1990,15.449661,15.449661,28.935852,0
Turkey,TUR,1991,-1.2469482,-1.2469482,12.969421,0
Turkey,TUR,1992,11.48159,11.48159,18.097717,0
Turkey,TUR,1993,21.883537,21.883537,30.491577,0
Turkey,TUR,1994,-9.963562,-9.963562,-10.763855,0
Turkey,TUR,1995,15.218597,15.218597,60.409424,0
Turkey,TUR,1996,14.434425,14.434425,50.096558,0
Turkey,TUR,1997,-1.5728989,-1.5728989,37.250244,0
Turkey,TUR,1998,6.9882355,6.9882355,13.694763,0
Turkey,TUR,1999,-22.641747,-22.641747,0.7854004,0
Turkey,TUR,2000,-11.105423,-11.105423,66.173584,0
Turkey,TUR,2001,-20.591026,-20.591026,-58.457153,0
Turkey,TUR,2002,27.606232,27.606232,46.39618,0
Turkey,TUR,2003,3.97126,3.97126,46.684204,0
Turkey,TUR,2004,30.327011,30.327011,34.163757,0
Turkey,TUR,2005,-19.64885,-19.64885,41.621277,0
Turkey,TUR,2006,13.105576,13.105576,95.97577,0
Turkey,TUR,2007,-23.674149,-23.674149,92.19714,0
Turkey,TUR,2008,-6.308197,-6.308197,10.296631,0
Turkey,TUR,2009,9.707764,9.707764,6.2158203,0
Turkey,TUR,2010,48.13237,48.13237,17.42041,0
Turkey,TUR,2011,5.7604523,5.7604523,80.38818,0
Turkey,TUR,2012,19.301361,19.301361,64.12146,0
Turkey,TUR,2013,13.440384,13.440384,-23.700562,0
Turkey,TUR,2014,-48.838272,-48.838272,91.85425,0
Turkey,TUR,2015,82.28009,82.28009,62.31372,0
Turkey,TUR,2016,18.711868,18.711868,61.726074,0
Turkey,TUR,2017,-8.776627,-8.776627,108.99817,0
Turkey,TUR,2018,27.437515,27.437515,-47.243164,0
Turkey,TUR,2019,90.848816,90.848816,-24.09607,0
Turkey,TUR,2020,-11.139587,-11.139587,-19.76001,0
Turkey,TUR,2021,-25.54007,-25.54007,156.42725,0
Turkey,TUR,2022,48.808197,48.808197,-35.302856,0
Turkmenistan,TKM,1986,0,0,35.00334,0
Turkmenistan,TKM,1987,0,0,-0.92419434,0
Turkmenistan,TKM,1988,0,0,1.1997986,0
Turkmenistan,TKM,1989,0,0,4.9074554,0
Turkmenistan,TKM,1990,0,0,-31.398773,0
Turkmenistan,TKM,1991,0,0,4.0991516,0
Turkmenistan,TKM,1992,0.0035483893,0.0035483893,-7.0231476,0
Turkmenistan,TKM,1993,0.0023655826,0.0023655826,-26.680511,0
Turkmenistan,TKM,1994,-0.0029569995,-0.0029569995,8.163528,0
Turkmenistan,TKM,1995,0,0,-23.073639,0
Turkmenistan,TKM,1996,0.0029569995,0.0029569995,49.02672,0
Turkmenistan,TKM,1997,0,0,,0
Turkmenistan,TKM,1998,0.0029569995,0.0029569995,,0
Turkmenistan,TKM,1999,-0.0029569995,-0.0029569995,,0
Turkmenistan,TKM,2000,-0.00545861,-0.00545861,,0
Turkmenistan,TKM,2001,-0.000060556456,-0.000060556456,,0
Turkmenistan,TKM,2002,-0.00005977694,-0.00005977694,,0
Turkmenistan,TKM,2003,-0.000058999285,-0.000058999285,,0
Turkmenistan,TKM,2004,-0.00005827844,-0.00005827844,,0
Turkmenistan,TKM,2005,-0.000057527795,-0.000057527795,,0
Turkmenistan,TKM,2006,-0.00005677808,-0.00005677808,,0
Turkmenistan,TKM,2007,-0.000056110322,-0.000056110322,,0
Turkmenistan,TKM,2008,-0.00005538948,-0.00005538948,,0
Turkmenistan,TKM,2009,-0.000054694712,-0.000054694712,,0
Turkmenistan,TKM,2010,0.0003886493,0.0003886493,,0
Turkmenistan,TKM,2011,0.00076394994,0.00076394994,,0
Turkmenistan,TKM,2012,0.0013782568,0.0013782568,,0
Turkmenistan,TKM,2013,0.0022955053,0.0022955053,,0
Turkmenistan,TKM,2014,0.0033555273,0.0033555273,,0
Turkmenistan,TKM,2015,0.005560834,0.005560834,,0
Turkmenistan,TKM,2016,0.004575666,0.004575666,,0
Turkmenistan,TKM,2017,-0.00021030568,-0.00021030568,,0
Turkmenistan,TKM,2018,-0.0001574438,-0.0001574438,,0
Turkmenistan,TKM,2019,-0.00009863824,-0.00009863824,,0
Turkmenistan,TKM,2020,-0.000025168061,-0.000025168061,,0
Turkmenistan,TKM,2021,0.0067075305,0.0067075305,,0
Turkmenistan,TKM,2022,-0.000121586025,-0.000121586025,,0
Turkmenistan,TKM,1981,,,,0
Turkmenistan,TKM,1982,,,,0
Turkmenistan,TKM,1983,,,,0
Turkmenistan,TKM,1984,,,,0
Turkmenistan,TKM,1985,,,,0
USSR,OWID_USS,1966,31.296997,30.720154,408.04492,0.57684517
USSR,OWID_USS,1967,-9.076935,-9.61615,383.84766,0.5392251
USSR,OWID_USS,1968,48.237183,45.7417,241.00195,2.495482
USSR,OWID_USS,1969,34.36087,32.943817,319.83008,1.4170332
USSR,OWID_USS,1970,29.336792,27.192444,406.1621,2.1443586
USSR,OWID_USS,1971,7.9260254,5.0919495,424.51074,2.8340664
USSR,OWID_USS,1972,3.1529846,-9.462372,471.27734,12.615353
USSR,OWID_USS,1973,11.064941,-1.6381836,482.17188,12.703135
USSR,OWID_USS,1974,48.928375,28.638458,515.6719,20.289906
USSR,OWID_USS,1975,2.4333496,-17.86908,529.3096,20.302444
USSR,OWID_USS,1976,55.88629,28.824738,385.0166,27.061562
USSR,OWID_USS,1977,69.8938,33.351868,457.19336,36.541893
USSR,OWID_USS,1978,71.14819,67.085205,460.3877,4.0630035
USSR,OWID_USS,1979,27.16858,6.86615,323.458,20.30243
USSR,OWID_USS,1980,75.82483,35.232483,219.28516,40.592346
USSR,OWID_USS,1981,45.654358,8.297363,240.97266,37.356995
USSR,OWID_USS,1982,1.6749878,-35.682007,340.32617,37.35701
USSR,OWID_USS,1983,48.424133,16.810486,248.43555,31.613647
USSR,OWID_USS,1984,158.84894,66.90485,384.51953,91.94409
Ukraine,UKR,1986,-30.241089,-0.16988564,42.528076,-30.071198
Ukraine,UKR,1987,18.758682,-3.1363468,40.78076,21.895035
Ukraine,UKR,1988,68.13388,6.9130306,-65.26929,61.22084
Ukraine,UKR,1989,-20.894089,-5.331791,-102.39966,-15.562286
Ukraine,UKR,1990,28.555466,1.1376591,434.08472,27.4178
Ukraine,UKR,1991,0.56285095,3.5365582,-200.6919,-2.973709
Ukraine,UKR,1992,-15.235001,-11.316397,-448.78003,-3.9186096
Ukraine,UKR,1993,13.56868,9.332258,-325.84326,4.2364197
Ukraine,UKR,1994,-14.955353,3.1905937,-307.47144,-18.145935
Ukraine,UKR,1995,-1.6490326,-6.401886,-44.44751,4.7528534
Ukraine,UKR,1996,21.784683,-3.9061813,-147.46753,25.690857
Ukraine,UKR,1997,3.2107544,3.6193542,-64.39404,-0.40859985
Ukraine,UKR,1998,5.504303,17.404835,-63.739258,-11.900543
Ukraine,UKR,1999,-13.19043,-4.1841393,-10.879883,-9.006271
Ukraine,UKR,2000,5.9608,-9.009941,-1.0878906,14.970734
Ukraine,UKR,2001,-2.689392,2.039631,-19.866943,-4.729019
Ukraine,UKR,2002,-3.5155334,-7.2306366,-6.1469727,3.7151031
Ukraine,UKR,2003,6.8237,-1.2825832,31.86621,8.106277
Ukraine,UKR,2004,21.16838,7.081896,-27.224243,14.086502
Ukraine,UKR,2005,4.7875977,1.5460472,14.83313,3.2415314
Ukraine,UKR,2006,3.73349,1.256279,15.205078,2.4772034
Ukraine,UKR,2007,-2.313507,-7.060663,-4.235962,4.747177
Ukraine,UKR,2008,-5.2291565,3.6137753,-50.599854,-8.842926
Ukraine,UKR,2009,-19.453064,0.5790291,-212.04187,-20.03212
Ukraine,UKR,2010,18.57022,3.3457146,77.786865,15.224518
Ukraine,UKR,2011,-4.842743,-6.295391,52.672363,1.452652
Ukraine,UKR,2012,-1.8224487,-0.08434105,-29.932617,-1.7380981
Ukraine,UKR,2013,-8.6805725,10.867964,-64.74036,-19.548553
Ukraine,UKR,2014,-1.4843445,-13.647638,-159.71332,12.1633
Ukraine,UKR,2015,-11.826996,-8.490896,-193.1358,-3.3361053
Ukraine,UKR,2016,-12.804764,5.688545,59.392212,-18.493301
Ukraine,UKR,2017,14.850525,4.2595387,-89.51514,10.590988
Ukraine,UKR,2018,1.2292023,5.4982166,35.42859,-4.2690125
Ukraine,UKR,2019,-6.8582916,-2.5386353,-47.467163,-4.3196564
Ukraine,UKR,2020,-4.8842316,13.024216,-34.32727,-17.908447
Ukraine,UKR,2021,36.024353,11.610653,-20.294067,24.413696
Ukraine,UKR,2022,-70.17323,-8.996674,-216.50793,-61.17656
United Arab Emirates,ARE,1966,0,0,,0
United Arab Emirates,ARE,1967,0,0,,0
United Arab Emirates,ARE,1968,0,0,,0
United Arab Emirates,ARE,1969,0,0,,0
United Arab Emirates,ARE,1970,0,0,,0
United Arab Emirates,ARE,1971,0,0,,0
United Arab Emirates,ARE,1972,0,0,,0
United Arab Emirates,ARE,1973,0,0,,0
United Arab Emirates,ARE,1974,0,0,,0
United Arab Emirates,ARE,1975,0,0,,0
United Arab Emirates,ARE,1976,0,0,,0
United Arab Emirates,ARE,1977,0,0,,0
United Arab Emirates,ARE,1978,0,0,,0
United Arab Emirates,ARE,1979,0,0,,0
United Arab Emirates,ARE,1980,0,0,,0
United Arab Emirates,ARE,1981,0,0,,0
United Arab Emirates,ARE,1982,0,0,,0
United Arab Emirates,ARE,1983,0,0,,0
United Arab Emirates,ARE,1984,0,0,,0
United Arab Emirates,ARE,1985,0,0,,0
United Arab Emirates,ARE,1986,0,0,,0
United Arab Emirates,ARE,1987,0,0,,0
United Arab Emirates,ARE,1988,0,0,,0
United Arab Emirates,ARE,1989,0,0,,0
United Arab Emirates,ARE,1990,0,0,,0
United Arab Emirates,ARE,1991,0,0,,0
United Arab Emirates,ARE,1992,0,0,,0
United Arab Emirates,ARE,1993,0,0,,0
United Arab Emirates,ARE,1994,0,0,,0
United Arab Emirates,ARE,1995,0,0,,0
United Arab Emirates,ARE,1996,0,0,,0
United Arab Emirates,ARE,1997,0,0,,0
United Arab Emirates,ARE,1998,0,0,,0
United Arab Emirates,ARE,1999,0,0,,0
United Arab Emirates,ARE,2000,0,0,,0
United Arab Emirates,ARE,2002,,,50.127075,0
United Arab Emirates,ARE,2003,,,39.46216,0
United Arab Emirates,ARE,2004,,,43.910095,0
United Arab Emirates,ARE,2005,,,29.532654,0
United Arab Emirates,ARE,2006,,,36.694946,0
United Arab Emirates,ARE,2007,,,77.068054,0
United Arab Emirates,ARE,2008,,,120.03949,0
United Arab Emirates,ARE,2009,,,-12.843018,0
United Arab Emirates,ARE,2010,,,46.883057,0
United Arab Emirates,ARE,2011,,,48.433655,0
United Arab Emirates,ARE,2012,,,53.15912,0
United Arab Emirates,ARE,2013,,,58.974365,0
United Arab Emirates,ARE,2014,,,-2.9742432,0
United Arab Emirates,ARE,2015,,,98.76611,0
United Arab Emirates,ARE,2016,,,48.577026,0
United Arab Emirates,ARE,2017,,,-49.68689,0
United Arab Emirates,ARE,2018,,,-17.143799,0
United Arab Emirates,ARE,2019,,,22.271484,0
United Arab Emirates,ARE,2020,,,-79.65405,4.100038
United Arab Emirates,ARE,2021,,,113.5061,22.386011
United Arab Emirates,ARE,2022,,,67.60632,23.811646
United Arab Emirates,ARE,2001,,,,0
United Kingdom,GBR,1966,14.195526,-0.22473145,-2.920166,14.420254
United Kingdom,GBR,1967,9.714783,1.03199,-9.000732,8.6827965
United Kingdom,GBR,1968,4.8266983,-3.4389791,78.38379,8.265678
United Kingdom,GBR,1969,6.950157,-1.3779573,80.35547,8.32811
United Kingdom,GBR,1970,-5.0482407,3.7849464,57.361084,-8.833183
United Kingdom,GBR,1971,0.9194336,-3.4389782,-48.112793,4.3584137
United Kingdom,GBR,1972,5.1926575,0,31.65625,5.1926575
United Kingdom,GBR,1973,-2.5436096,1.375,128.92847,-3.9186096
United Kingdom,GBR,1974,16.635818,0.6889782,-150.5398,15.946838
United Kingdom,GBR,1975,-9.993195,-0.6889782,-134.93701,-9.3042145
United Kingdom,GBR,1976,18.569809,2.0639782,30.539307,16.505829
United Kingdom,GBR,1977,9.248856,-1.7209673,36.34131,10.969826
United Kingdom,GBR,1978,-7.590561,0.3459673,21.83496,-7.936531
United Kingdom,GBR,1979,3.7618942,0.6860218,113.083984,3.0758743
United Kingdom,GBR,1980,-4.6782,-1.0319891,-228.23486,-3.6462097
United Kingdom,GBR,1981,4.059288,1.375,-69.993164,2.684288
United Kingdom,GBR,1982,17.379578,0.3459673,-47.402344,17.0336
United Kingdom,GBR,1983,16.900238,0,-7.6601562,16.900246
United Kingdom,GBR,1984,11.497757,0.002986908,-12.4904785,11.494766
United Kingdom,GBR,1985,18.471375,-1.720376,78.83862,20.191757
United Kingdom,GBR,1986,-3.3131409,2.4072847,69.64258,-5.7204285
United Kingdom,GBR,1987,-12.621384,-1.722476,8.501465,-10.8989105
United Kingdom,GBR,1988,25.385086,2.0663738,7.366211,23.31871
United Kingdom,GBR,1989,23.16867,-0.3202715,-20.163574,23.488953
United Kingdom,GBR,1990,-14.048935,2.933609,33.75,-16.982544
United Kingdom,GBR,1991,12.177582,-1.4254885,40.645508,13.603058
United Kingdom,GBR,1992,21.038666,3.264493,-36.927734,17.774185
United Kingdom,GBR,1993,33.890594,-1.7088909,-4.49292,35.599472
United Kingdom,GBR,1994,0.76693726,3.8059235,-31.668945,-3.038971
United Kingdom,GBR,1995,1.0944824,-0.8406944,7.6276855,1.9351807
United Kingdom,GBR,1996,13.283813,-2.9098969,110.46582,16.193695
United Kingdom,GBR,1997,14.321472,4.4610825,-60.61743,9.860382
United Kingdom,GBR,1998,8.294281,4.492195,13.525635,3.8020935
United Kingdom,GBR,1999,-9.310394,3.0413322,-2.8762207,-12.351715
United Kingdom,GBR,2000,-27.584076,0.99017334,52.425537,-28.574265
United Kingdom,GBR,2001,11.582642,-1.02981,16.118164,12.612457
United Kingdom,GBR,2002,-3.2328491,4.6917973,-57.532227,-7.924652
United Kingdom,GBR,2003,-0.13528442,-0.8898239,38.09668,0.75453186
United Kingdom,GBR,2004,-15.358368,10.235584,37.197754,-25.593948
United Kingdom,GBR,2005,12.13443,9.085979,10.137695,3.0484467
United Kingdom,GBR,2006,-13.742798,4.507515,-20.861084,-18.250305
United Kingdom,GBR,2007,-28.72519,6.2687836,-45.525146,-34.993958
United Kingdom,GBR,2008,-18.109924,11.380447,-27.18872,-29.490387
United Kingdom,GBR,2009,55.3956,11.751472,-184.70825,43.644135
United Kingdom,GBR,2010,-14.809998,4.858246,66.32617,-19.668259
United Kingdom,GBR,2011,41.24704,24.14737,-180.73706,17.099686
United Kingdom,GBR,2012,17.504303,14.862595,20.065918,2.641693
United Kingdom,GBR,2013,34.640137,35.228317,-42.65747,-0.5881653
United Kingdom,GBR,2014,14.996033,33.93248,-146.47986,-18.936462
United Kingdom,GBR,2015,66.72208,50.66092,-31.134766,16.061172
United Kingdom,GBR,2016,1.2051697,-1.2672577,-25.14856,2.4724426
United Kingdom,GBR,2017,37.618225,42.25122,-36.64258,-4.633026
United Kingdom,GBR,2018,19.705627,34.14206,-28.895264,-14.436401
United Kingdom,GBR,2019,6.966736,30.036957,-53.90735,-23.07022
United Kingdom,GBR,2020,23.673706,39.079163,-247.0138,-15.405457
United Kingdom,GBR,2021,-46.95569,-35.508026,73.07214,-11.447678
United Kingdom,GBR,2022,38.39093,34.25998,-5.892334,4.1309433
United States,USA,1966,10.742126,5.177002,796.9209,5.5651426
United States,USA,1967,87.044495,80.666626,444.13184,6.3778515
United States,USA,1968,21.972412,7.41687,918.8721,14.555571
United States,USA,1969,88.707886,84.528015,775.3301,4.179867
United States,USA,1970,16.089172,-7.437134,606.3262,23.526314
United States,USA,1971,105.26807,56.58197,277.90234,48.686073
United States,USA,1972,73.18109,25.431458,851.8906,47.749672
United States,USA,1973,90.3114,2.5326538,735.40234,87.77875
United States,USA,1974,178.19507,87.106995,-675.3828,91.08807
United States,USA,1975,169.2843,-5.534485,-692.41016,174.81876
United States,USA,1976,15.912109,-39.638794,1041.1172,55.550903
United States,USA,1977,-7.477295,-186.03088,526.6133,178.55365
United States,USA,1978,258.91028,182.68628,204.73438,76.22394
United States,USA,1979,-61.53015,1.9359131,286.64062,-63.466064
United States,USA,1980,-21.263428,-9.199341,-811.1797,-12.064026
United States,USA,1981,20.654053,-43.73645,-634.5176,64.3905
United States,USA,1982,172.32703,142.16046,-992.28125,30.166504
United States,USA,1983,111.42639,78.858154,-179.03516,32.5683
United States,USA,1984,86.5105,-14.912476,898.6465,101.42297
United States,USA,1985,49.92627,-117.508606,-101.36914,167.43488
United States,USA,1986,126.6084,35.965332,61.11133,90.64307
United States,USA,1987,12.7146,-110.44049,671.37305,123.15515
United States,USA,1988,133.55078,-80.615234,825.28516,214.16577
United States,USA,1989,170.18555,163.07202,363.05664,7.1135254
United States,USA,1990,240.06812,98.17163,-181.58594,141.8966
United States,USA,1991,105.12085,-1.5200195,-135.42578,106.64099
United States,USA,1992,-71.79712,-90.34906,404.83398,18.55188
United States,USA,1993,67.690186,93.03363,412.98828,-25.343628
United States,USA,1994,34.30957,-55.73999,396.0547,90.04968
United States,USA,1995,244.08838,145.63489,276.43945,98.45361
United States,USA,1996,107.55591,103.593994,712.92773,3.961792
United States,USA,1997,-103.66846,33.97888,292.5254,-137.64734
United States,USA,1998,35.864502,-98.71692,126.37695,134.58154
United States,USA,1999,155.03271,-7.906616,297.57617,162.93909
United States,USA,2000,-44.43921,-121.01868,624.75977,76.57959
United States,USA,2001,-152.8147,-182.50714,-479.83203,29.692383
United States,USA,2002,187.83301,169.41974,197.23438,18.41333
United States,USA,2003,-15.877197,46.707275,98.140625,-62.584473
United States,USA,2004,58.43091,0.50671387,459.00586,57.924072
United States,USA,2005,-1.2539062,32.19458,13.839844,-33.448242
United States,USA,2006,114.58057,113.76709,-326.5957,0.8132324
United States,USA,2007,-24.950684,-65.66577,390.61914,40.715088
United States,USA,2008,123.055176,137.97534,-781.3262,-14.920166
United States,USA,2009,99.77466,134.64514,-1399.7598,-34.87036
United States,USA,2010,68.532715,59.61035,777.8008,8.922363
United States,USA,2011,198.16772,258.67615,-423.9668,-60.5083
United States,USA,2012,-120.684814,-49.529175,-557.5176,-71.15576
United States,USA,2013,152.05347,110.696655,527.834,41.35669
United States,USA,2014,61.794434,52.50061,206.67383,9.293945
United States,USA,2015,21.950195,34.90271,-271.13672,-12.952393
United States,USA,2016,218.40283,208.20544,-242.2832,10.1970215
