Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
Tunisia,TUN,1979,,0,
Tunisia,TUN,1980,,0,
Tunisia,TUN,1981,,0,
Tunisia,TUN,1982,,0,
Tunisia,TUN,1983,,0,
Tunisia,TUN,1984,,0,
Tunisia,TUN,1985,,0,
Tunisia,TUN,1986,,0,
Tunisia,TUN,1987,,0,
Tunisia,TUN,1988,,0,
Tunisia,TUN,1989,,0,
Tunisia,TUN,1990,,0,
Tunisia,TUN,1991,,0,
Tunisia,TUN,1992,,0,
Tunisia,TUN,1993,,0,
Tunisia,TUN,1994,,0,
Tunisia,TUN,1995,,0,
Tunisia,TUN,1996,,0,
Tunisia,TUN,1997,,0,
Tunisia,TUN,1998,,0,
Tunisia,TUN,1999,,0,
Tunisia,TUN,2000,,0,
Tunisia,TUN,2001,,0,
Tunisia,TUN,2002,,0,
Tunisia,TUN,2003,,0,
Tunisia,TUN,2004,,0,
Tunisia,TUN,2005,,0,
Tunisia,TUN,2006,,0,
Tunisia,TUN,2007,,0,
Tunisia,TUN,2008,,0,
Tunisia,TUN,2009,,0,
Tunisia,TUN,2010,,0,
Tunisia,TUN,2011,,0,
Tunisia,TUN,2012,,0,
Tunisia,TUN,2013,,0,
Tunisia,TUN,2014,,0,
Tunisia,TUN,2015,,0,
Tunisia,TUN,2016,,0,
Tunisia,TUN,2017,,0,
Tunisia,TUN,2018,,0,
Tunisia,TUN,2019,,0,
Tunisia,TUN,2020,,0,
Tunisia,TUN,2021,,0,
Tunisia,TUN,2022,,0,
Turkey,TUR,1982,6241.3604,0,911.66016
Turkey,TUR,1983,6510.6406,0,713.2212
Turkey,TUR,1984,6609.0444,0,826.5808
Turkey,TUR,1985,7126.671,0,724.6196
Turkey,TUR,1986,7675.0728,0,701.47626
Turkey,TUR,1987,8280.493,0,1077.4001
Turkey,TUR,1988,8447.238,0,1641.2487
Turkey,TUR,1989,8711.86,0,998.4916
Turkey,TUR,1990,9081.112,0,1264.1616
Turkey,TUR,1991,9151.886,0,1218.8379
Turkey,TUR,1992,9313.886,0,1401.5325
Turkey,TUR,1993,9684.485,0,1759.157
Turkey,TUR,1994,9331.438,0,1557.687
Turkey,TUR,1995,10193.455,0,1788.1599
Turkey,TUR,1996,10857.246,0,1998.2513
Turkey,TUR,1997,11290.858,0,1940.5065
Turkey,TUR,1998,11335.869,0,2022.7028
Turkey,TUR,1999,11179.045,0,1634.1649
Turkey,TUR,2000,12049.379,0,1437.2983
Turkey,TUR,2001,10973.554,0,1099.6935
Turkey,TUR,2002,11524.214,0,1502.7657
Turkey,TUR,2003,12070.943,0,1542.409
Turkey,TUR,2004,12411.514,0,1968.9255
Turkey,TUR,2005,12851.182,0,1656.581
Turkey,TUR,2006,14064.566,0,1823.5356
Turkey,TUR,2007,15199.757,0,1465.1344
Turkey,TUR,2008,15162.58,0,1359.1863
Turkey,TUR,2009,15058.668,0,1476.5658
Turkey,TUR,2010,15097.167,0,2114.5918
Turkey,TUR,2011,15981.785,0,2164.3574
Turkey,TUR,2012,16599.291,0,2389.0305
Turkey,TUR,2013,16008.274,0,2524.0308
Turkey,TUR,2014,16869.428,0,1849.1665
Turkey,TUR,2015,17326.877,0,2846.619
Turkey,TUR,2016,17795.066,0,3029.326
Turkey,TUR,2017,18890.816,0,2882.9097
Turkey,TUR,2018,18156.18,0,3189.1956
Turkey,TUR,2019,17721.307,0,4251.7573
Turkey,TUR,2020,17348.75,0,4086.3198
Turkey,TUR,2021,19062.979,0,3754.2046
Turkey,TUR,2022,18522.918,0,4301.231
Turkey,TUR,1965,,0,215.54102
Turkey,TUR,1966,,0,226.99889
Turkey,TUR,1967,,0,229.97319
Turkey,TUR,1968,,0,293.92136
Turkey,TUR,1969,,0,309.73874
Turkey,TUR,1970,,0,267.23685
Turkey,TUR,1971,,0,226.49837
Turkey,TUR,1972,,0,269.80237
Turkey,TUR,1973,,0,218.97125
Turkey,TUR,1974,,0,272.3345
Turkey,TUR,1975,,0,457.7143
Turkey,TUR,1976,,0,624.1362
Turkey,TUR,1977,,0,629.30255
Turkey,TUR,1978,,0,663.01184
Turkey,TUR,1979,,0,715.18506
Turkey,TUR,1980,,0,770.954
Turkey,TUR,1981,,0,837.1553
Turkmenistan,TKM,1985,44071.492,0,2.7321458
Turkmenistan,TKM,1986,53374.5,0,2.6585488
Turkmenistan,TKM,1987,51646.754,0,2.5859098
Turkmenistan,TKM,1988,50600.93,0,2.5165048
Turkmenistan,TKM,1989,50611.977,0,2.4496589
Turkmenistan,TKM,1990,40825.566,0,2.3844857
Turkmenistan,TKM,1991,40813.918,0,2.3211598
Turkmenistan,TKM,1992,37938.016,0,3.1630611
Turkmenistan,TKM,1993,30329.213,0,3.6671727
Turkmenistan,TKM,1994,31560.72,0,2.8617997
Turkmenistan,TKM,1995,25402.824,0,2.798437
Turkmenistan,TKM,1996,36361.68,0,3.437486
Turkmenistan,TKM,1980,,0,
Turkmenistan,TKM,1981,,0,
Turkmenistan,TKM,1982,,0,
Turkmenistan,TKM,1983,,0,
Turkmenistan,TKM,1984,,0,
Turkmenistan,TKM,1997,,0,3.3881838
Turkmenistan,TKM,1998,,0,4.0035768
Turkmenistan,TKM,1999,,0,3.2847495
Turkmenistan,TKM,2000,,0,2.0411594
Turkmenistan,TKM,2001,,0,1.9990457
Turkmenistan,TKM,2002,,0,1.9591519
Turkmenistan,TKM,2003,,0,1.9220458
Turkmenistan,TKM,2004,,0,1.885708
Turkmenistan,TKM,2005,,0,1.8484652
Turkmenistan,TKM,2006,,0,1.8115377
Turkmenistan,TKM,2007,,0,1.7748237
Turkmenistan,TKM,2008,,0,1.7377964
Turkmenistan,TKM,2009,,0,1.7001135
Turkmenistan,TKM,2010,,0,1.7458076
Turkmenistan,TKM,2011,,0,1.8580803
Turkmenistan,TKM,2012,,0,2.0772533
Turkmenistan,TKM,2013,,0,2.4522195
Turkmenistan,TKM,2014,,0,3.0001118
Turkmenistan,TKM,2015,,0,3.9107308
Turkmenistan,TKM,2016,,0,4.622356
Turkmenistan,TKM,2017,,0,4.5098114
Turkmenistan,TKM,2018,,0,4.411961
Turkmenistan,TKM,2019,,0,4.329066
Turkmenistan,TKM,2020,,0,4.2613072
Turkmenistan,TKM,2021,,0,5.257549
Turkmenistan,TKM,2022,,0,5.1659384
USSR,OWID_USS,1965,28963.088,22.921907,1045.4968
USSR,OWID_USS,1966,30381.846,25.134504,1165.3416
USSR,OWID_USS,1967,31676.912,27.146832,1111.703
USSR,OWID_USS,1968,32363.928,37.351673,1292.4463
USSR,OWID_USS,1969,33381.414,42.885754,1417.0017
USSR,OWID_USS,1970,34765.7,51.35591,1516.8043
USSR,OWID_USS,1971,36205.543,62.507366,1524.7106
USSR,OWID_USS,1972,37787.31,113.05939,1472.5609
USSR,OWID_USS,1973,39389.547,163.07773,1452.9554
USSR,OWID_USS,1974,41090.848,242.3852,1553.9904
USSR,OWID_USS,1975,42798.582,320.21072,1469.1635
USSR,OWID_USS,1976,43906.105,422.97333,1568.1636
USSR,OWID_USS,1977,45269.938,560.514,1682.7681
USSR,OWID_USS,1978,46624.58,571.00616,1924.8024
USSR,OWID_USS,1979,47454.695,643.3154,1934.4025
USSR,OWID_USS,1980,47897.684,791.2248,2051.6418
USSR,OWID_USS,1981,48415.74,924.6723,2066.257
USSR,OWID_USS,1982,49272.875,1055.5387,1916.5466
USSR,OWID_USS,1983,49735.355,1162.1086,1960.8125
USSR,OWID_USS,1984,50670.63,1486.1144,2186.1504
Ukraine,UKR,1985,51018.395,2970.6716,622.1277
Ukraine,UKR,1986,51691.855,2372.6582,616.86066
Ukraine,UKR,1987,52326.684,2792.5967,553.72485
Ukraine,UKR,1988,50917.7,3976.914,686.82666
Ukraine,UKR,1989,48808.344,3665.2666,581.65625
Ukraine,UKR,1990,57132.367,4189.9556,602.63416
Ukraine,UKR,1991,53156.7,4125.677,670.10754
Ukraine,UKR,1992,44375.195,4041.0564,450.128
Ukraine,UKR,1993,38087.934,4123.4,630.421
Ukraine,UKR,1994,32331.451,3794.274,695.95306
Ukraine,UKR,1995,31730.785,3919.0186,576.3843
Ukraine,UKR,1996,29096.404,4461.049,504.28082
Ukraine,UKR,1997,28071.97,4492.63,580.9141
Ukraine,UKR,1998,27029.648,4291.6484,935.7344
Ukraine,UKR,1999,27042.38,4146.0874,858.9757
Ukraine,UKR,2000,27263.754,4489.717,682.3856
Ukraine,UKR,2001,27115.38,4435.1807,731.07117
Ukraine,UKR,2002,27234.803,4553.107,587.03345
Ukraine,UKR,2003,28116.367,4758.86,564.6652
Ukraine,UKR,2004,27744.799,5091.5176,718.61487
Ukraine,UKR,2005,28267.592,5198.53,756.92206
Ukraine,UKR,2006,28788.115,5287.408,789.0848
Ukraine,UKR,2007,28870.38,5421.8184,641.3916
Ukraine,UKR,2008,27928.658,5259.2847,723.3274
Ukraine,UKR,2009,23426.582,4845.337,739.0917
Ukraine,UKR,2010,25222.082,5197.7837,815.2553
Ukraine,UKR,2011,26471.783,5248.757,679.9333
Ukraine,UKR,2012,25876.643,5223.183,679.7216
Ukraine,UKR,2013,24504.332,4803.1426,921.08203
Ukraine,UKR,2014,21053.104,5089.4707,622.04034
Ukraine,UKR,2015,16836.994,5034.0317,435.56927
Ukraine,UKR,2016,18217.676,4638.274,563.89825
Ukraine,UKR,2017,16285.107,4893.7476,661.50745
Ukraine,UKR,2018,17159.262,4820.856,788.34033
Ukraine,UKR,2019,16177.152,4748.8687,735.1251
Ukraine,UKR,2020,15506.4375,4373.6216,1036.7855
Ukraine,UKR,2021,15174.978,4972.4526,1312.513
Ukraine,UKR,2022,11185.414,3911.1982,1212.5131
United Arab Emirates,ARE,2001,156784.61,0,
United Arab Emirates,ARE,2002,162836.45,0,
United Arab Emirates,ARE,2003,165507.6,0,
United Arab Emirates,ARE,2004,169047.55,0,
United Arab Emirates,ARE,2005,164587.44,0,
United Arab Emirates,ARE,2006,151316.52,0,
United Arab Emirates,ARE,2007,139351.47,0,
United Arab Emirates,ARE,2008,134274.22,0,
United Arab Emirates,ARE,2009,115800.96,0,
United Arab Emirates,ARE,2010,114650.59,0,
United Arab Emirates,ARE,2011,119049.47,0,
United Arab Emirates,ARE,2012,123951.1,0,
United Arab Emirates,ARE,2013,129459.18,0,
United Arab Emirates,ARE,2014,127890.33,0,
United Arab Emirates,ARE,2015,137805.55,0,
United Arab Emirates,ARE,2016,142021.22,0,
United Arab Emirates,ARE,2017,135382.61,0,
United Arab Emirates,ARE,2018,132442.36,0,
United Arab Emirates,ARE,2019,133832.27,0,
United Arab Emirates,ARE,2020,124165.805,441.46783,
United Arab Emirates,ARE,2021,135253.53,2828.1504,
United Arab Emirates,ARE,2022,141325.73,5327.5034,
United Arab Emirates,ARE,1965,,0,0
United Arab Emirates,ARE,1966,,0,0
United Arab Emirates,ARE,1967,,0,0
United Arab Emirates,ARE,1968,,0,0
United Arab Emirates,ARE,1969,,0,0
United Arab Emirates,ARE,1970,,0,0
United Arab Emirates,ARE,1971,,0,0
United Arab Emirates,ARE,1972,,0,0
United Arab Emirates,ARE,1973,,0,0
United Arab Emirates,ARE,1974,,0,0
United Arab Emirates,ARE,1975,,0,0
United Arab Emirates,ARE,1976,,0,0
United Arab Emirates,ARE,1977,,0,0
United Arab Emirates,ARE,1978,,0,0
United Arab Emirates,ARE,1979,,0,0
United Arab Emirates,ARE,1980,,0,0
United Arab Emirates,ARE,1981,,0,0
United Arab Emirates,ARE,1982,,0,0
United Arab Emirates,ARE,1983,,0,0
United Arab Emirates,ARE,1984,,0,0
United Arab Emirates,ARE,1985,,0,0
United Arab Emirates,ARE,1986,,0,0
United Arab Emirates,ARE,1987,,0,0
United Arab Emirates,ARE,1988,,0,0
United Arab Emirates,ARE,1989,,0,0
United Arab Emirates,ARE,1990,,0,0
United Arab Emirates,ARE,1991,,0,0
United Arab Emirates,ARE,1992,,0,0
United Arab Emirates,ARE,1993,,0,0
United Arab Emirates,ARE,1994,,0,0
United Arab Emirates,ARE,1995,,0,0
United Arab Emirates,ARE,1996,,0,0
United Arab Emirates,ARE,1997,,0,0
United Arab Emirates,ARE,1998,,0,0
United Arab Emirates,ARE,1999,,0,0
United Arab Emirates,ARE,2000,,0,0
United Kingdom,GBR,1965,41668.062,791.92566,251.47968
United Kingdom,GBR,1966,41361.805,1051.4207,245.83539
United Kingdom,GBR,1967,40959.72,1203.5936,263.22614
United Kingdom,GBR,1968,42163.05,1347.0277,199.49362
United Kingdom,GBR,1969,43421.81,1491.1917,173.72546
United Kingdom,GBR,1970,44273.38,1326.3114,241.02182
United Kingdom,GBR,1971,43233.445,1398.9546,178.50136
United Kingdom,GBR,1972,43658.24,1487.0583,177.92366
United Kingdom,GBR,1973,45868.74,1414.3967,202.05814
United Kingdom,GBR,1974,43136.934,1696.2891,214.06891
United Kingdom,GBR,1975,40713.414,1529.9332,201.69823
United Kingdom,GBR,1976,41258.83,1823.3997,238.39552
United Kingdom,GBR,1977,41918.44,2019.0327,207.87569
United Kingdom,GBR,1978,42309.723,1878.062,214.0423
United Kingdom,GBR,1979,44301.227,1931.9155,226.14218
United Kingdom,GBR,1980,40201.1,1865.0836,207.57497
United Kingdom,GBR,1981,38910.438,1910.3818,231.70032
United Kingdom,GBR,1982,38033.3,2210.2908,237.60623
United Kingdom,GBR,1983,37863.07,2507.3875,237.38972
United Kingdom,GBR,1984,37597.664,2707.6355,237.16289
United Kingdom,GBR,1985,38939.875,3060.5344,206.47751
United Kingdom,GBR,1986,40113.52,2955.4282,248.63052
United Kingdom,GBR,1987,40189.42,2758.2048,217.86247
United Kingdom,GBR,1988,40229.613,3161.527,253.66154
United Kingdom,GBR,1989,39789.33,3566.2266,247.5016
United Kingdom,GBR,1990,40285.816,3261.0085,298.1979
United Kingdom,GBR,1991,40889.773,3489.692,272.57138
United Kingdom,GBR,1992,40141.156,3789.6692,328.62613
United Kingdom,GBR,1993,39966.97,4398.12,298.19434
United Kingdom,GBR,1994,39323.18,4334.993,363.34247
United Kingdom,GBR,1995,39356.79,4357.5884,347.92422
United Kingdom,GBR,1996,41158.355,4625.2915,296.93353
United Kingdom,GBR,1997,39996.46,4780.9414,372.64362
United Kingdom,GBR,1998,40099.152,4830.612,448.3147
United Kingdom,GBR,1999,39915.457,4603.7383,498.67804
United Kingdom,GBR,2000,40660.57,4101.388,513.6829
United Kingdom,GBR,2001,40766.836,4298.0312,494.15225
United Kingdom,GBR,2002,39616.46,4145.4272,571.00256
United Kingdom,GBR,2003,40059.8,4137.6367,553.2697
United Kingdom,GBR,2004,40448.742,3687.1758,720.68335
United Kingdom,GBR,2005,40356.8,3713.975,866.5245
United Kingdom,GBR,2006,39734.973,3388.172,934.6718
United Kingdom,GBR,2007,38695.43,2791.6672,1030.0292
United Kingdom,GBR,2008,37953.32,2292.2598,1206.3191
United Kingdom,GBR,2009,34680.17,2974.9858,1385.4036
United Kingdom,GBR,2010,35451.496,2637.1064,1451.4083
United Kingdom,GBR,2011,32300.807,2885.3708,1820.8951
United Kingdom,GBR,2012,32350.846,2903.15,2038.9126
United Kingdom,GBR,2013,31439.14,2871.7192,2571.1172
United Kingdom,GBR,2014,28949.014,2558.4795,3076.2766
United Kingdom,GBR,2015,28271.555,2787.0388,3831.7295
United Kingdom,GBR,2016,27702.994,2806.408,3787.2837
United Kingdom,GBR,2017,26976.588,2718.8796,4403.344
United Kingdom,GBR,2018,26392.123,2486.5034,4892.872
United Kingdom,GBR,2019,25448.258,2128.1597,5317.344
United Kingdom,GBR,2020,21658.19,1889.5197,5877.8315
United Kingdom,GBR,2021,22672.938,1713.15,5330.718
United Kingdom,GBR,2022,22509.117,1768.5579,5820.2104
United States,USA,1965,72734.26,57.574333,3325.4656
United States,USA,1966,76081.81,85.9464,3315.5686
United States,USA,1967,77607.55,117.99333,3698.4539
United States,USA,1968,81524.33,191.1717,3699.2927
United States,USA,1969,84571.1,210.25276,4086.9453
United States,USA,1970,86555.445,325.10022,3999.4497
United States,USA,1971,86824.66,560.9089,4227.46
United States,USA,1972,89989.51,787.1945,4303.369
United States,USA,1973,92635.48,1202.7184,4272.485
United States,USA,1974,88539.28,1626.685,4648.632
United States,USA,1975,84425.266,2438.761,4578.506
United States,USA,1976,88517.016,2676.4146,4349.804
United States,USA,1977,90070.9,3478.285,3442.5408
United States,USA,1978,90000.21,3789.1094,4242.391
United States,USA,1979,90246.46,3456.862,4201.493
United States,USA,1980,85528.52,3361.3267,4109.863
United States,USA,1981,81763.76,3609.2292,3870.2546
United States,USA,1982,76569.86,3704.3782,4453.9146
United States,USA,1983,74998.94,3807.3352,4750.0205
United States,USA,1984,78093.99,4204.195,4637.461
United States,USA,1985,76872.52,4873.6904,4090.8
United States,USA,1986,76363.85,5206.7627,4201.4634
United States,USA,1987,78417.83,5669.418,3700.017
United States,USA,1988,81036.055,6496.38,3330.112
United States,USA,1989,81636.13,6454.708,3959.5894
United States,USA,1990,79874.32,6945.251,4305.358
United States,USA,1991,78232.15,7273.189,4239.8174
United States,USA,1992,78710.305,7242.85,3825.6838
United States,USA,1993,79209.89,7044.032,4131.9067
United States,USA,1994,79664.79,7293.5396,3864.3381
United States,USA,1995,79689.7,7571.1514,4363.2695
United States,USA,1996,81355.43,7492.3247,4694.484
United States,USA,1997,81410.555,6893.18,4760.438
United States,USA,1998,80853.555,7295.1304,4343.193
United States,USA,1999,80950.24,7791.3145,4262.81
United States,USA,2000,82240.42,7973.734,3785.711
United States,USA,2001,79674.586,7991.941,3105.6526
United States,USA,2002,79562.89,7975.9834,3662.185
United States,USA,2003,79145.8,7685.389,3787.9148
United States,USA,2004,79943.17,7808.2427,3753.0667
United States,USA,2005,79210.195,7619.4175,3824.9238
United States,USA,2006,77351.56,7548.15,4167.322
United States,USA,2007,77877.8,7608.0815,3909.2573
United States,USA,2008,74569.98,7485.8174,4322.863
United States,USA,2009,69351.92,7304.434,4719.823
United States,USA,2010,71256.19,7270.414,4870.8745
United States,USA,2011,69293.91,7015.2407,5653.205
United States,USA,2012,66926.04,6729.0547,5447.252
United States,USA,2013,68007.96,6801.1577,5747.3984
United States,USA,2014,68088.24,6773.8657,5862.9746
United States,USA,2015,66713.09,6680.254,5924.01
United States,USA,2016,65442.05,6658.2866,6513.1987
United States,USA,2017,64617.52,6561.251,7110.2466
United States,USA,2018,66865.84,6493.9307,7223.578
United States,USA,2019,65638.945,6446.32,7403.751
United States,USA,2020,59288.348,6237.399,7710.394
United States,USA,2021,62784.797,6114.8345,8089.1196
United States,USA,2022,63835.86,6006.1494,8912.268
Upper-middle-income countries,,1965,7938.246,4.234498,362.26932
Upper-middle-income countries,,1966,8254.807,4.5865607,389.95627
Upper-middle-income countries,,1967,8305.316,4.897302,375.3178
Upper-middle-income countries,,1968,8422.373,6.6532617,420.42957
Upper-middle-income countries,,1969,8787.346,7.532523,445.7172
Upper-middle-income countries,,1970,9328.478,8.890786,484.0264
Upper-middle-income countries,,1971,9823.518,10.671895,498.6771
Upper-middle-income countries,,1972,10205.226,19.068298,512.362
Upper-middle-income countries,,1973,10586.705,27.186329,530.07513
Upper-middle-income countries,,1974,10886.803,43.642635,576.1255
Upper-middle-income countries,,1975,11370.615,61.643887,581.01465
Upper-middle-income countries,,1976,11676.417,82.244896,625.78253
Upper-middle-income countries,,1977,12107.26,103.65068,671.7789
Upper-middle-income countries,,1978,12599.318,106.81819,718.3589
Upper-middle-income countries,,1979,12819.326,117.58898,769.0176
Upper-middle-income countries,,1980,12885.15,139.29956,826.7624
Upper-middle-income countries,,1981,12854.868,164.69316,854.4365
Upper-middle-income countries,,1982,13052.846,184.6395,865.62225
Upper-middle-income countries,,1983,13167.276,204.58922,904.1991
Upper-middle-income countries,,1984,13486.925,264.18335,981.6242
Upper-middle-income countries,,1985,11654.9795,197.87894,953.1802
Upper-middle-income countries,,1986,11869.745,202.32375,969.4455
Upper-middle-income countries,,1987,12187.363,227.14685,992.9345
Upper-middle-income countries,,1988,12446.002,248.49356,1031.9932
Upper-middle-income countries,,1989,12495.147,246.80444,1031.1943
Upper-middle-income countries,,1990,12355.712,220.69144,1055.7296
Upper-middle-income countries,,1991,12312.749,220.9247,1063.7689
Upper-middle-income countries,,1992,12268.214,214.64629,1086.9698
Upper-middle-income countries,,1993,12115.598,214.86372,1158.5332
Upper-middle-income countries,,1994,11987.777,205.64377,1196.2712
Upper-middle-income countries,,1995,11840.866,215.09502,1257.686
Upper-middle-income countries,,1996,12007.514,229.16064,1243.7231
Upper-middle-income countries,,1997,11867.281,232.55896,1265.278
Upper-middle-income countries,,1998,11768.819,221.59744,1273.9432
Upper-middle-income countries,,1999,11843.845,243.49118,1266.497
Upper-middle-income countries,,2000,12108.584,257.71753,1319.2992
Upper-middle-income countries,,2001,12341.719,273.96448,1331.5687
Upper-middle-income countries,,2002,12764.966,287.24744,1356.2852
Upper-middle-income countries,,2003,13876.147,316.38498,1351.593
Upper-middle-income countries,,2004,15174.081,310.80484,1504.8264
Upper-middle-income countries,,2005,16246.908,313.77774,1578.4994
Upper-middle-income countries,,2006,17255.062,325.1856,1659.375
Upper-middle-income countries,,2007,18149.236,326.76157,1740.1482
Upper-middle-income countries,,2008,18404.076,337.64862,1936.201
Upper-middle-income countries,,2009,18499.135,335.13654,1946.157
Upper-middle-income countries,,2010,19359.377,339.71942,2116.8716
Upper-middle-income countries,,2011,20454.115,357.2243,2144.8408
Upper-middle-income countries,,2012,20851.635,367.8289,2351.958
Upper-middle-income countries,,2013,21082.121,373.1274,2450.8135
Upper-middle-income countries,,2014,21137.47,397.9375,2632.3232
Upper-middle-income countries,,2015,20888.988,448.5603,2748.1765
Upper-middle-income countries,,2016,20734.156,491.7565,2916.4348
Upper-middle-income countries,,2017,21071.146,524.6072,3086.513
Upper-middle-income countries,,2018,21455.688,568.32153,3309.9438
Upper-middle-income countries,,2019,21742.248,622.9882,3551.4314
Upper-middle-income countries,,2020,21432.273,638.82654,3732.7205
Upper-middle-income countries,,2021,22624.238,690.91974,4008.9604
Upper-middle-income countries,,2022,22382.309,690.90784,4316.6675
Uzbekistan,UZB,1985,24912.52,0,889.13965
Uzbekistan,UZB,1986,23905.016,0,735.78564
Uzbekistan,UZB,1987,23933.232,0,1049.4407
Uzbekistan,UZB,1988,23398.496,0,1080.785
Uzbekistan,UZB,1989,23888.832,0,809.32623
Uzbekistan,UZB,1990,24357.252,0,955.24384
Uzbekistan,UZB,1991,23575.19,0,846.22473
Uzbekistan,UZB,1992,21740.945,0,860.32605
Uzbekistan,UZB,1993,22775.389,0,985.131
Uzbekistan,UZB,1994,21879.482,0,937.7561
Uzbekistan,UZB,1995,21284.04,0,794.6531
Uzbekistan,UZB,1996,21528.03,0,822.2284
Uzbekistan,UZB,1997,21020.113,0,715.4299
Uzbekistan,UZB,1998,20653.334,0,701.9212
Uzbekistan,UZB,1999,23183.098,0,684.119
Uzbekistan,UZB,2000,23356.105,0,697.4424
Uzbekistan,UZB,2001,23124.543,0,700.1094
Uzbekistan,UZB,2002,23405.553,0,705.88715
Uzbekistan,UZB,2003,21026.016,0,800.97614
Uzbekistan,UZB,2004,20772.37,0,713.23895
Uzbekistan,UZB,2005,20430.219,0,740.8791
Uzbekistan,UZB,2006,18948.023,0,618.1504
Uzbekistan,UZB,2007,19994.607,0,668.564
Uzbekistan,UZB,2008,18641.137,0,444.50223
Uzbekistan,UZB,2009,18000.398,0,642.7894
Uzbekistan,UZB,2010,17769.082,0,794.6332
Uzbekistan,UZB,2011,18692.969,0,543.16833
Uzbekistan,UZB,2012,17816.367,0,590.615
Uzbekistan,UZB,2013,17629.984,0,570.3115
Uzbekistan,UZB,2014,17967.824,0,550.33484
Uzbekistan,UZB,2015,16862.34,0,523.85565
Uzbekistan,UZB,2016,15790.104,0,584.23914
Uzbekistan,UZB,2017,15981.566,0,661.10913
Uzbekistan,UZB,2018,15964.358,0,481.38406
Uzbekistan,UZB,2019,15693.897,0,518.3235
Uzbekistan,UZB,2020,15468.462,0,392.14667
Uzbekistan,UZB,2021,16164.359,0,388.52167
Uzbekistan,UZB,2022,16515.852,0,413.9641
Uzbekistan,UZB,1980,,0,
Uzbekistan,UZB,1981,,0,
Uzbekistan,UZB,1982,,0,
Uzbekistan,UZB,1983,,0,
Uzbekistan,UZB,1984,,0,
Venezuela,VEN,1965,19347.014,0,417.84247
Venezuela,VEN,1966,18897.973,0,412.05954
Venezuela,VEN,1967,19245.68,0,467.90833
Venezuela,VEN,1968,19845.777,0,761.36707
Venezuela,VEN,1969,19338.299,0,856.64435
Venezuela,VEN,1970,18699.344,0,1068.6902
Venezuela,VEN,1971,18134.252,0,1361.5762
Venezuela,VEN,1972,18524.922,0,1475.8436
Venezuela,VEN,1973,20733.504,0,1481.492
Venezuela,VEN,1974,20532.18,0,1780.9568
Venezuela,VEN,1975,20532.18,0,2004.2567
Venezuela,VEN,1976,21628.28,0,2305.6729
Venezuela,VEN,1977,23336.115,0,2575.3813
Venezuela,VEN,1978,23208.76,0,2516.5237
Venezuela,VEN,1979,24718.246,0,2847.3115
Venezuela,VEN,1980,27158.336,0,2835.7888
Venezuela,VEN,1981,27411.127,0,2852.911
Venezuela,VEN,1982,27123.068,0,2909.584
Venezuela,VEN,1983,25897.305,0,3235.2136
Venezuela,VEN,1984,25396.656,0,3530.79
Venezuela,VEN,1985,25100.287,0,3848.3333
Venezuela,VEN,1986,26138.219,0,4165.244
Venezuela,VEN,1987,24530.684,0,4975.946
Venezuela,VEN,1988,24583.363,0,5379.454
Venezuela,VEN,1989,24152.898,0,5318.049
Venezuela,VEN,1990,25021.87,0,5536.968
Venezuela,VEN,1991,23530.412,0,6511.8574
Venezuela,VEN,1992,25015.615,0,6752.499
Venezuela,VEN,1993,24100.84,0,6630.9883
Venezuela,VEN,1994,25631.277,0,7007.413
Venezuela,VEN,1995,26021.287,0,6881.762
Venezuela,VEN,1996,24350.295,0,7054.0576
Venezuela,VEN,1997,25176.916,0,7350.6416
Venezuela,VEN,1998,26525.588,0,7287.2285
Venezuela,VEN,1999,25709.55,0,7476.6895
Venezuela,VEN,2000,25887.152,0,7612.3823
Venezuela,VEN,2001,27034.844,0,7136.7104
Venezuela,VEN,2002,27094.164,0,6859.9893
Venezuela,VEN,2003,24366.855,0,6809.0176
Venezuela,VEN,2004,25587.494,0,7699.4053
Venezuela,VEN,2005,25460.166,0,8276.949
Venezuela,VEN,2006,26480.254,0,8547.457
Venezuela,VEN,2007,27902.188,0,8530.028
Venezuela,VEN,2008,26508.248,0,8723.052
Venezuela,VEN,2009,26197.527,0,8462.482
Venezuela,VEN,2010,25546.543,0,7410.1304
Venezuela,VEN,2011,25450.402,0,7884.3174
Venezuela,VEN,2012,26839.902,0,7605.179
Venezuela,VEN,2013,26858.084,0,7452.43
Venezuela,VEN,2014,25330.824,0,7228.7715
Venezuela,VEN,2015,25142.805,0,6605.505
Venezuela,VEN,2016,21968.146,0,5492.726
Venezuela,VEN,2017,21733.871,0,6108.755
Venezuela,VEN,2018,18284.512,0,5795.3696
Venezuela,VEN,2019,15512.416,0,5718.311
Venezuela,VEN,2020,11529.707,0,6195.5615
Venezuela,VEN,2021,14389.2705,0,6297.1445
